load1,load2,load3,load4,load5,load6,load7,label
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,4,0,9,7,Y7
12,7,3,4,0,9,7,Y7
13,8,3,4,0,9,7,Y7
12,7,3,4,0,9,7,Y7
12,7,3,4,0,9,7,Y7
12,7,3,4,0,9,7,Y7
12,7,3,4,0,9,7,Y7
12,7,3,4,0,9,7,Y7
12,7,3,4,0,9,7,Y7
12,7,3,4,0,9,8,Y7
12,7,3,3,0,9,8,Y7
12,7,3,3,0,9,8,Y7
12,7,3,3,0,9,8,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
12,7,3,3,0,9,7,Y7
11,7,2,4,0,8,11,Y7
11,7,2,4,0,7,11,Y7
11,7,1,4,0,7,11,Y7
11,7,1,4,0,7,11,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
11,7,2,4,0,9,9,Y7
12,7,2,4,0,10,9,Y7
11,7,2,4,0,9,9,Y7
11,6,2,4,0,10,9,Y7
11,6,2,4,0,9,9,Y7
11,7,2,4,0,10,9,Y7
11,6,2,4,0,10,9,Y7
11,6,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,9,9,Y7
11,7,2,4,0,9,8,Y7
12,7,3,4,1,9,8,Y7
12,7,3,4,1,9,8,Y7
12,7,3,4,0,9,9,Y7
12,7,2,4,0,9,9,Y7
12,7,2,4,0,10,9,Y7
11,7,2,4,0,9,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,9,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
11,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,2,4,0,10,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,10,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,10,9,Y7
11,7,1,5,1,9,9,Y7
11,8,1,5,1,7,7,Y7
13,7,3,4,1,6,4,Y7
14,7,4,4,1,6,6,Y7
13,7,3,4,0,8,7,Y7
12,6,2,4,0,8,7,Y7
12,6,2,4,0,9,7,Y7
12,7,2,4,0,9,8,Y7
12,6,2,4,0,9,8,Y7
12,6,2,4,0,9,8,Y7
12,7,2,4,0,8,7,Y7
12,7,3,4,0,9,8,Y7
12,7,2,4,0,9,8,Y7
12,6,2,4,0,9,8,Y7
12,6,2,4,0,9,9,Y7
12,7,3,4,0,8,8,Y7
12,7,3,4,1,8,8,Y7
13,7,3,4,1,8,8,Y7
13,7,3,4,1,8,8,Y7
13,7,3,5,1,8,7,Y7
13,8,4,5,1,8,7,Y7
13,8,4,4,1,8,8,Y7
13,8,4,4,1,8,8,Y7
13,7,4,4,1,8,8,Y7
13,8,4,4,1,8,8,Y7
13,7,3,4,1,8,8,Y7
13,7,3,4,1,8,8,Y7
13,7,3,4,1,9,9,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,1,9,8,Y7
13,7,3,4,1,9,9,Y7
12,7,3,4,1,9,8,Y7
12,7,3,4,1,9,9,Y7
12,7,3,4,0,9,8,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
12,7,3,4,0,9,9,Y7
11,7,0,4,0,8,9,Y7
10,8,1,5,0,8,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,11,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,11,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,11,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,11,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,11,9,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,9,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,11,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,11,8,Y7
12,8,0,4,0,11,8,Y7
12,8,0,4,0,11,8,Y7
12,8,0,4,0,10,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,8,Y7
11,7,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,10,8,Y7
11,7,0,4,0,10,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,7,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
12,8,0,4,0,10,9,Y7
12,8,0,4,0,10,9,Y7
12,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
12,8,0,4,0,10,9,Y7
12,8,0,4,0,10,9,Y7
12,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,9,Y7
11,8,0,4,0,10,8,Y7
11,8,2,4,0,8,8,Y7
11,8,2,4,0,7,9,Y7
10,9,2,5,0,7,8,Y7
12,8,0,4,0,8,7,Y7
13,8,0,3,0,9,8,Y7
12,8,0,4,0,9,8,Y7
12,8,0,4,0,9,8,Y7
12,8,0,4,0,9,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,1,4,0,9,8,Y7
12,9,0,4,0,9,8,Y7
13,9,0,4,0,9,8,Y7
13,9,0,4,0,9,8,Y7
13,9,0,4,0,9,8,Y7
13,8,0,4,0,9,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,10,8,Y7
12,8,0,4,0,9,8,Y7
12,8,0,4,0,9,8,Y7
12,8,0,4,0,9,8,Y7
12,8,0,4,0,10,9,Y7
11,8,0,4,0,9,9,Y7
11,8,0,4,0,9,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
11,8,0,4,0,10,8,Y7
12,7,2,3,0,7,6,Y7
12,7,1,3,0,7,9,Y7
9,8,0,4,0,7,8,Y7
9,8,0,4,0,7,7,Y7
10,8,0,4,0,7,7,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,8,8,Y7
11,7,2,3,0,8,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,9,8,Y7
11,7,2,3,0,8,8,Y7
11,7,2,3,0,8,8,Y7
11,7,2,3,0,8,8,Y7
11,7,2,3,0,8,8,Y7
11,7,2,3,0,8,8,Y7
12,8,2,3,0,9,8,Y7
12,8,2,3,0,9,8,Y7
12,8,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
11,7,2,3,0,8,8,Y7
12,7,2,3,0,9,8,Y7
11,8,2,3,0,8,7,Y7
12,8,2,4,0,8,7,Y7
11,8,2,4,0,8,7,Y7
12,8,2,3,0,8,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
11,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,9,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,9,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,8,9,Y7
12,8,2,3,0,9,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,9,9,Y7
12,8,2,3,0,8,8,Y7
12,7,2,3,0,9,8,Y7
12,7,2,3,0,8,8,Y7
12,7,2,3,0,9,9,Y7
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,6,0,5,0,6,2,C5
3,6,0,5,0,6,2,C5
3,6,0,5,0,6,2,C5
3,6,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,4,0,6,2,C5
3,6,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,7,2,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,6,1,5,0,6,2,C5
3,6,1,5,0,6,2,C5
3,6,0,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,1,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,7,0,5,0,6,2,C5
3,6,0,5,0,6,3,C5
3,6,2,4,0,6,2,C5
3,6,2,4,0,6,2,C5
3,6,2,4,0,6,2,C5
3,6,2,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,2,4,0,6,2,C5
3,6,2,4,0,6,2,C5
3,6,2,4,0,6,2,C5
3,6,2,4,0,6,2,C5
3,6,2,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,2,4,0,6,2,C5
3,7,2,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,7,2,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,2,5,0,6,2,C5
3,7,1,4,0,6,2,C5
3,7,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
3,6,1,4,0,6,2,C5
